month,day,total,total-color,retweets,retweets-color,original,original-color,highestLikes,highestLikes-color,highestRetweets,highestRetweets-color,totalLikes,totalLikes-color,letters,letters-color,capitalLetters,capitalLetters-color,loudness,loudness-color,likeRate,likeRate-color,totalRetweets,totalRetweets-color,retweetRate,retweetRate-color,most-popular-text,most-popular-id,most-popular-date
2020-03-01,13,24,#b5e0fb,0,#ffffff,24,#b5e0fb,373681,#9ad4f9,94098,#8bcef9,1932771,#67bef6,3281,#9dd5f9,249,#bae2fb,7.589149649497105,#d8effd,80532.125,#cdeafc,542031,#8fd0f9,22584.625,#9dd5f9,"It is my great honor to declare Sunday&#44; March 15th as a National Day of Prayer. We are a Country that&#44; throughout our history&#44; has looked to God for protection and strength in times like these....",1238599369466753026,2020-03-13 11:54
2020-03-01,14,33,#9ad4f9,0,#ffffff,33,#9ad4f9,628164,#57b7f5,111659,#76c5f7,2186205,#53b5f5,3339,#9bd5f9,391,#94d2f9,11.710092842168313,#c2e6fb,66248.63636363637,#d6eefc,668499,#76c5f7,20257.545454545456,#a7d9fa,"THE UNITED STATES LOVES ITALY! https://t.co/DESUJ4QM41",1238880558052257794,2020-03-14 06:31
2020-03-01,15,24,#b5e0fb,0,#ffffff,24,#b5e0fb,409031,#90d0f9,75265,#a3d8fa,1820006,#6fc2f7,2725,#addcfa,235,#bde4fb,8.623853211009175,#d3ecfc,75833.58333333333,#d0ebfc,556894,#8ccef9,23203.916666666668,#9ad4f9,"TODAY IS A NATIONAL DAY OF PRAYER. GOD BLESS EVERYONE!",1239205277381132290,2020-03-15 04:02
2020-03-01,16,17,#cae9fc,0,#ffffff,17,#cae9fc,433368,#89cdf9,71907,#a7d9fa,1860026,#6dc0f7,1715,#cbe9fc,148,#d6eefd,8.629737609329446,#d3ecfc,109413.29411764706,#bae2fb,469935,#9fd6fa,27643.235294117647,#86ccf8,"God Bless the USA!",1239532209427623936,2020-03-16 01:41
2020-03-01,17,49,#6abff7,0,#ffffff,49,#6abff7,563794,#68bef6,111168,#76c5f7,1156667,#a3d8fa,4583,#76c5f7,464,#7ec9f8,10.124372681649575,#cbe9fc,23605.448979591838,#f1f9fe,510545,#96d2f9,10419.285714285714,#d1ecfc,"The world is at war with a hidden enemy. WE WILL WIN!",1239997820242923521,2020-03-17 08:31
2020-03-01,18,34,#97d3f9,0,#ffffff,34,#97d3f9,310151,#abdbfa,61030,#b4dffb,2493358,#3aabf2,3844,#8ccef9,428,#89cdf9,11.13423517169615,#c5e7fb,73334.05882352941,#d1ecfc,608671,#80caf8,17902.08823529412,#b1defa,"I always treated the Chinese Virus very seriously&#44; and have done a very good job from the beginning&#44; including my very early decision to close the “borders” from China - against the wishes of almost all. Many lives were saved. The Fake News new narrative is disgraceful &amp; false!",1240243188708839424,2020-03-18 12:46
2020-03-01,19,11,#ddf1fd,0,#ffffff,11,#ddf1fd,346734,#a1d7fa,56340,#b9e2fb,826100,#bce3fb,915,#e4f3fd,157,#d4edfc,17.15846994535519,#a8dafa,75100,#d0ebfc,228436,#d0ebfc,20766.909090909092,#a5d9fa,"We are going to WIN&#44; sooner rather than later!",1240622747732127746,2020-03-19 01:54
2020-03-01,20,58,#4eb3f5,0,#ffffff,58,#4eb3f5,125816,#ddf1fd,42994,#cae9fc,389918,#e0f2fd,5838,#52b5f5,597,#5ebaf6,10.226104830421377,#cae9fc,6722.724137931034,#fbfdff,372611,#b2defa,6424.327586206897,#e3f3fd,"https://t.co/ytgBP3hJv1",1241073365898727425,2020-03-20 07:45
2020-03-01,21,11,#ddf1fd,0,#ffffff,11,#ddf1fd,387137,#96d3f9,103480,#7ec9f8,874928,#b9e1fb,688,#ebf6fe,152,#d5edfc,22.093023255813954,#8ecff9,79538.90909090909,#cdeafc,265297,#c8e8fc,24117.909090909092,#96d2f9,"HYDROXYCHLOROQUINE &amp; AZITHROMYCIN&#44; taken together&#44; have a real chance to be one of the biggest game changers in the history of medicine. The FDA has moved mountains - Thank You! Hopefully they will BOTH (H works better with A&#44; International Journal of Antimicrobial Agents).....",1241367239900778501,2020-03-21 03:13
2020-03-01,22,87,#1892e1,0,#ffffff,87,#1892e1,208973,#c6e7fb,103584,#7ec9f8,1363117,#93d1f9,8117,#229be9,963,#1893e2,11.863989158556116,#c1e5fb,15668.011494252874,#f5fbfe,913439,#41aff4,10499.298850574713,#d1ecfc,"CHINESE VIRUS FACT CHECK https://t.co/qJugCylvE2",1241558583193583617,2020-03-22 03:53
2020-03-01,23,42,#7dc8f8,0,#ffffff,42,#7dc8f8,390207,#96d2f9,65157,#afddfa,2120409,#58b7f5,4259,#7ec9f8,703,#3cadf4,16.506222117868045,#abdbfa,50485.92857142857,#e0f2fd,781982,#60bbf6,18618.619047619046,#aedcfa,"THIS IS WHY WE NEED BORDERS!",1242092738973249536,2020-03-23 03:16
2020-03-01,24,46,#72c3f7,0,#ffffff,46,#72c3f7,277516,#b3dffb,55156,#bae2fb,2247806,#4db3f5,4173,#81caf8,480,#7bc7f8,11.502516175413371,#c3e6fb,48865.34782608696,#e1f2fd,775067,#62bbf6,16849.282608695652,#b5e0fb,"Our people want to return to work. They will practice Social Distancing and all else&#44; and Seniors will be watched over protectively &amp; lovingly. We can do two things together. THE CURE CANNOT BE WORSE (by far) THAN THE PROBLEM! Congress MUST ACT NOW. We will come back strong!",1242455267603877894,2020-03-24 03:16
2020-03-01,25,30,#a3d8fa,0,#ffffff,30,#a3d8fa,320687,#a8dafa,66452,#addcfa,1912960,#69bef7,3233,#9fd6fa,354,#9ed6fa,10.949582431178472,#c6e7fc,63765.333333333336,#d7eefd,534880,#91d0f9,17829.333333333332,#b1defa,"I hear that Fake News CNN just reported that I am isolated in the White House&#44; wondering out loud&#44; “when will life return to normal?” Does anybody really believe that? There was no leak&#44; they made it up – they are CORRUPT &amp; FAKE NEWS....",1242929613262725122,2020-03-25 10:41
2020-03-01,26,6,#edf7fe,0,#ffffff,6,#edf7fe,269890,#b5e0fb,35560,#d3ecfc,589306,#d0ebfc,401,#f3fafe,55,#f0f9fe,13.71571072319202,#b8e1fb,98217.66666666667,#c1e5fb,114140,#e8f5fe,19023.333333333332,#acdcfa,"96-0 in the United States Senate. Congratulations AMERICA!",1243037202793316354,2020-03-26 05:48
2020-03-01,27,25,#b2defa,0,#ffffff,25,#b2defa,337056,#a4d8fa,51444,#bfe4fb,2017190,#61bbf6,3226,#9fd6fa,377,#98d3f9,11.686298822070675,#c2e6fb,80687.6,#cdeafc,480405,#9cd5f9,19216.2,#abdbfa,"Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!",1243407157321560071,2020-03-27 06:19
2020-03-01,28,32,#9dd5f9,0,#ffffff,32,#9dd5f9,200619,#c8e8fc,45663,#c6e7fc,1652761,#7bc7f8,3572,#94d2f9,369,#9ad4f9,10.330347144456887,#cae9fc,51648.78125,#dff1fd,528124,#92d1f9,16503.875,#b6e0fb,"So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong. They are doing it by quoting unnamed sources that simply do not exist. These are very dangerous &amp; corrupt people&#44; who will do anything to win. NAME YOUR SOURCES!",1243873875047448576,2020-03-28 01:13
2020-03-01,29,37,#8dcff9,0,#ffffff,37,#8dcff9,537499,#6fc1f7,99226,#84cbf8,2052439,#5ebaf6,4466,#79c6f8,450,#83cbf8,10.076130765785939,#cbe9fc,55471.32432432433,#ddf0fd,596330,#83cbf8,16117.027027027027,#b8e1fb,"I am a great friend and admirer of the Queen &amp; the United Kingdom. It was reported that Harry and Meghan&#44; who left the Kingdom&#44; would reside permanently in Canada. Now they have left Canada for the U.S. however&#44; the U.S. will not pay for their security protection. They must pay!",1244338645198352386,2020-03-29 09:00
2020-03-01,30,16,#cdeafc,0,#ffffff,16,#cdeafc,190297,#cbe9fc,43360,#c9e8fc,892446,#b7e1fb,1257,#d9effd,169,#d0ebfc,13.444709626093875,#bae2fb,55777.875,#dcf0fd,255313,#cae9fc,15957.0625,#b8e1fb,"Nancy Pelosi and the Democrats delayed the Workers Help/Stimulus Bill by over a week&#44; trying to add real “junk” into the Bill. Got some bad things&#44; having nothing to do with those affected by the Virus&#44; included. Republicans need their votes until we WIN BACK THE HOUSE IN 2020!",1244584449309892609,2020-03-30 01:17
2020-03-01,31,24,#b5e0fb,0,#ffffff,24,#b5e0fb,189148,#cbe9fc,39604,#ceeafc,1217305,#9ed6fa,2599,#b1defa,258,#b8e1fb,9.926894959599846,#cceafc,50721.041666666664,#e0f2fd,513702,#95d2f9,21404.25,#a2d7fa,"Great news! American families will now be able to buy safer&#44; more affordable&#44; and environmentally friendly cars with our new SAFE VEHICLES RULE. Get rid of those old&#44; unsafe clunkers. Build better and safer American cars and create American jobs. Buy American!",1245076016965566464,2020-03-31 09:50
2020-04-01,1,5,#f0f8fe,0,#ffffff,5,#f0f8fe,329879,#a6d9fa,66884,#addcfa,667238,#c9e8fc,352,#f5fbfe,34,#f6fbfe,9.659090909090908,#cdeafc,133447.6,#acdcfa,147897,#e1f2fd,29579.4,#7dc8f8,"Upon information and belief&#44; Iran or its proxies are planning a sneak attack on U.S. troops and/or assets in Iraq. If this happens&#44; Iran will pay a very heavy price&#44; indeed!",1245396884040097792,2020-04-01 07:05
2020-04-01,2,18,#c7e8fc,0,#ffffff,18,#c7e8fc,161726,#d3ecfc,39791,#ceeafc,845681,#bbe2fb,2199,#bce3fb,171,#d0ebfc,7.776261937244202,#d7eefd,46982.27777777778,#e2f3fd,296261,#c1e5fb,16458.944444444445,#b6e1fb,"Just spoke to my friend MBS (Crown Prince) of Saudi Arabia&#44; who spoke with President Putin of Russia&#44; &amp; I expect &amp; hope that they will be cutting back approximately 10 Million Barrels&#44; and maybe substantially more which&#44; if it happens&#44; will be GREAT for the oil &amp; gas industry!",1245720677660925952,2020-04-02 04:32
2020-04-01,3,13,#d7eefd,0,#ffffff,13,#d7eefd,202651,#c7e8fc,44052,#c8e8fc,772066,#c0e5fb,1184,#dcf0fd,170,#d0ebfc,14.358108108108109,#b5e0fb,59389.692307692305,#daeffd,195476,#d7eefd,15036.615384615385,#bce3fb,"We hit 3M hard today after seeing what they were doing with their Masks. “P Act” all the way. Big surprise to many in government as to what they were doing - will have a big price to pay!",1245876816922972162,2020-04-03 02:52
2020-04-01,4,52,#62bbf6,0,#ffffff,52,#62bbf6,272761,#b5e0fb,115581,#72c3f7,1394097,#90d0f9,4577,#76c5f7,529,#6fc2f7,11.557788944723619,#c3e6fb,26809.55769230769,#eff8fe,640082,#7ac7f8,12309.26923076923,#c9e8fc,".@CNN is Fake News. They will take a good story and make it as bad as is humanly possible. They are a JOKE!",1246484589603885064,2020-04-04 07:07
2020-04-01,5,40,#83cbf8,0,#ffffff,40,#83cbf8,385798,#97d3f9,62618,#b2defa,1065490,#aadbfa,3201,#a0d6fa,391,#94d2f9,12.214932833489534,#c0e5fb,26637.25,#eff8fe,482941,#9cd5f9,12073.525,#cae9fc,"We are learning much about the Invisible Enemy. It is tough and smart&#44; but we are tougher and smarter!",1246884203419099137,2020-04-05 09:35
2020-04-01,6,21,#bde4fb,0,#ffffff,21,#bde4fb,415967,#8ecff9,74329,#a4d8fa,1848337,#6dc1f7,2005,#c2e6fb,208,#c5e7fb,10.374064837905237,#cae9fc,88016.04761904762,#c8e8fc,476564,#9dd5f9,22693.52380952381,#9cd5f9,"LIGHT AT THE END OF THE TUNNEL!",1247130744260083712,2020-04-06 01:55
2020-04-01,7,17,#cae9fc,0,#ffffff,17,#cae9fc,462619,#81caf8,113609,#74c4f7,1449334,#8bcef9,1353,#d6eefd,141,#d8effd,10.42128603104213,#c9e8fc,85254.94117647059,#cae9fc,386781,#afddfa,22751.823529411766,#9cd5f9,"The W.H.O. really blew it. For some reason&#44; funded largely by the United States&#44; yet very China centric. We will be giving that a good look. Fortunately I rejected their advice on keeping our borders open to China early on. Why did they give us such a faulty recommendation?",1247540701291638787,2020-04-07 05:04
2020-04-01,8,20,#c0e5fb,0,#ffffff,20,#c0e5fb,449820,#84cbf8,110302,#77c5f8,2288124,#49b2f5,2247,#bbe3fb,243,#bbe3fb,10.814419225634179,#c7e8fc,114406.2,#b7e1fb,494156,#9ad4f9,24707.8,#93d1f9,"Extraordinary times require even closer cooperation between friends. Thank you India and the Indian people for the decision on HCQ. Will not be forgotten! Thank you Prime Minister @NarendraModi for your strong leadership in helping not just India&#44; but humanity&#44; in this fight!",1247950299408498693,2020-04-08 08:11
2020-04-01,9,8,#e7f5fe,0,#ffffff,8,#e7f5fe,444186,#86ccf8,54563,#bbe3fb,1202184,#a0d6fa,1096,#def1fd,91,#e6f4fe,8.302919708029197,#d4edfc,150273,#a2d8fa,231447,#cfebfc,28930.875,#7fc9f8,"Great News: Prime Minister Boris Johnson has just been moved out of Intensive Care. Get well Boris!!!",1248319601647247361,2020-04-09 08:39
2020-04-01,10,84,#1995e5,0,#ffffff,84,#1995e5,444215,#86ccf8,77503,#a0d7fa,2293749,#49b2f5,8154,#219ae8,998,#1790df,12.239391709590386,#bfe5fb,27306.535714285714,#eef8fe,1011081,#35a8f0,12036.67857142857,#cae9fc,"The Invisible Enemy will soon be in full retreat!",1248630671754563585,2020-04-10 05:15
2020-04-01,11,10,#e0f2fd,0,#ffffff,10,#e0f2fd,437962,#88cdf8,61637,#b3dffa,1319579,#96d2f9,1405,#d5edfc,115,#e0f2fd,8.185053380782918,#d5edfc,131957.9,#addcfa,260110,#c9e8fc,26011,#8dcff9,"WE WILL BUILD IT AGAIN!",1249048063618043906,2020-04-11 08:53
2020-04-01,12,36,#90d0f9,0,#ffffff,36,#90d0f9,538458,#6fc1f7,62512,#b2defa,3091833,#2099e8,4452,#79c7f8,436,#87ccf8,9.793351302785265,#cdeafc,85884.25,#c9e8fc,795196,#5ebaf6,22088.777777777777,#9fd6fa,"HAPPY EASTER!",1249341983702876161,2020-04-12 04:21
2020-04-01,13,37,#8dcff9,0,#ffffff,37,#8dcff9,398266,#93d1f9,74250,#a4d8fa,1916762,#68bef6,4028,#86ccf8,389,#95d2f9,9.657398212512414,#cdeafc,51804.37837837838,#dff1fd,759282,#65bdf6,20521.135135135137,#a6d9fa,"I am working hard to expose the corruption and dishonesty in the Lamestream Media. That part is easy&#44; the hard part is WHY?",1249506799532867585,2020-04-13 03:16
2020-04-01,14,14,#d4edfc,0,#ffffff,14,#d4edfc,286085,#b1defa,69040,#aadbfa,1466483,#8acef9,1326,#d7eefd,158,#d3edfc,11.91553544494721,#c1e5fb,104748.78571428571,#bde4fb,417910,#a9dafa,29850.714285714286,#7cc8f8,"GET RID OF BALLOT HARVESTING&#44; IT IS RAMPANT WITH FRAUD. THE USA MUST HAVE VOTER I.D.&#44; THE ONLY WAY TO GET AN HONEST COUNT!",1250067500190089217,2020-04-14 04:24
2020-04-01,15,10,#e0f2fd,0,#ffffff,10,#e0f2fd,196240,#c9e8fc,38842,#cfebfc,698100,#c7e7fc,856,#e6f4fd,118,#dff1fd,13.785046728971963,#b8e1fb,69810,#d4edfc,209799,#d4edfc,20979.9,#a4d8fa,"We are having very productive calls with the leaders of every sector of the economy who are all-in on getting America back to work&#44; and soon. More to come! #MAGA",1250499831132573699,2020-04-15 09:02
2020-04-01,16,9,#e3f3fd,0,#ffffff,9,#e3f3fd,293377,#afddfa,98752,#85ccf8,1023721,#addcfa,1286,#d8effd,129,#dcf0fd,10.031104199066874,#cbe9fc,113746.77777777778,#b8e1fb,316439,#bde3fb,35159.88888888889,#67bef6,"Crazy “Nancy Pelosi&#44; you are a weak person. You are a poor leader. You are the reason America hates career politicians&#44; like yourself.” @seanhannity She is totally incompetent &amp; controlled by the Radical Left&#44; a weak and pathetic puppet. Come back to Washington and do your job!",1250779261595783168,2020-04-16 03:33
2020-04-01,17,16,#cdeafc,0,#ffffff,16,#cdeafc,312405,#abdbfa,87781,#93d1f9,2585827,#36a8f1,1697,#cce9fc,189,#cbe9fc,11.137301119622864,#c5e7fb,161614.1875,#9bd5f9,600839,#82cbf8,37552.4375,#5db9f6,"Why did the W.H.O. Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans? Why did the W.H.O. make several claims about the CoronaVirus that ere either inaccurate or misleading....",1251138462968922119,2020-04-17 03:20
2020-04-01,18,71,#30a4ee,0,#ffffff,71,#30a4ee,178274,#ceebfc,42555,#cae9fc,1691146,#78c6f8,7101,#33a6ef,758,#36a8f0,10.674552879876074,#c8e8fc,23818.957746478874,#f0f9fe,852800,#51b5f5,12011.267605633802,#cae9fc,"The most often used phrase in the Lamestream Media&#44; by far&#44; is “sources say”&#44; or “officials who spoke on the condition of anonymity”&#44; or anything similar which allows Fake News to make up a phony quote from a person who doesn’t even exist. The American people should demand NAMES!",1251576806534250496,2020-04-18 08:22
2020-04-01,19,35,#94d1f9,0,#ffffff,35,#94d1f9,189900,#cbe9fc,48596,#c2e6fb,1157637,#a3d8fa,3229,#9fd6fa,400,#91d1f9,12.387736141220191,#bfe4fb,33075.34285714286,#ebf6fe,543338,#8fd0f9,15523.942857142858,#bae2fb,"Just like I was right on Ventilators (our Country is now the “King of Ventilators”&#44; other countries are calling asking for help-we will!)&#44; I am right on testing. Governors must be able to step up and get the job done. We will be with you ALL THE WAY!",1251912553602654214,2020-04-19 06:36
2020-04-01,20,11,#ddf1fd,0,#ffffff,11,#ddf1fd,394686,#94d2f9,106212,#7bc8f8,1212702,#9fd6fa,1044,#e0f2fd,101,#e3f3fd,9.67432950191571,#cdeafc,110245.63636363637,#bae2fb,419389,#a9dafa,38126.27272727273,#5bb8f6,"https://t.co/cU6gIdMgGi",1252204786059018240,2020-04-20 01:57
2020-04-01,21,37,#8dcff9,0,#ffffff,37,#8dcff9,410791,#90d0f9,106212,#7bc8f8,2114889,#59b8f5,4371,#7bc8f8,494,#77c6f8,11.30176161061542,#c5e7fb,57159.16216216216,#dcf0fd,841216,#54b6f5,22735.567567567567,#9cd5f9,"In light of the attack from the Invisible Enemy&#44; as well as the need to protect the jobs of our GREAT American Citizens&#44; I will be signing an Executive Order to temporarily suspend immigration into the United States!",1252418369170501639,2020-04-21 04:06
2020-04-01,22,21,#bde4fb,0,#ffffff,21,#bde4fb,454313,#83cbf8,93384,#8ccef9,1570129,#81caf8,1906,#c5e7fb,259,#b7e1fb,13.588667366211963,#b9e2fb,74768.04761904762,#d0ebfc,493374,#9ad4f9,23494,#99d3f9,"I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea.",1252932181447630848,2020-04-22 02:08
2020-04-01,23,19,#c4e6fb,0,#ffffff,19,#c4e6fb,128990,#dcf0fd,62927,#b1defa,660824,#cae9fc,1294,#d8effd,135,#daeffd,10.432766615146832,#c9e8fc,34780.21052631579,#eaf6fe,298793,#c0e5fb,15725.947368421053,#b9e2fb,"We did it once&#44; we will quickly do it a second time! https://t.co/iSHk0JIMSV",1253296096165670914,2020-04-23 02:14
2020-04-01,24,45,#75c4f7,0,#ffffff,45,#75c4f7,179828,#ceeafc,34758,#d4edfc,2003004,#62bbf6,5994,#4db3f5,593,#5fbaf6,9.893226559893227,#cceafc,44511.2,#e4f3fd,569308,#89cdf9,12651.288888888888,#c7e8fc,"I will never let our Post Office fail. It has been mismanaged for years&#44; especially since the advent of the internet and modern-day technology. The people that work there are great&#44; and we’re going to keep them happy&#44; healthy&#44; and well!",1253762674137149446,2020-04-24 09:08
2020-04-01,25,24,#b5e0fb,0,#ffffff,24,#b5e0fb,193361,#cae9fc,42115,#cbe9fc,1242587,#9cd5f9,3059,#a4d8fa,292,#afddfa,9.545603138280484,#ceeafc,51774.458333333336,#dff1fd,294796,#c1e5fb,12283.166666666666,#c9e8fc,"Was just informed that the Fake News from the Thursday White House Press Conference had me speaking &amp; asking questions of Dr. Deborah Birx. Wrong&#44; I was speaking to our Laboratory expert&#44; not Deborah&#44; about sunlight etc. &amp; the CoronaVirus. The Lamestream Media is corrupt &amp; sick!",1254145835450933249,2020-04-25 10:30
2020-04-01,26,19,#c4e6fb,0,#ffffff,19,#c4e6fb,581459,#64bcf6,65221,#afddfa,2655888,#34a6f0,3514,#96d2f9,247,#bae2fb,7.029026750142288,#dbf0fd,139783.57894736843,#a9dafa,497359,#99d4f9,26176.78947368421,#8ccff9,"Happy Birthday to Melania&#44; our great First Lady!",1254441783523762182,2020-04-26 06:06
2020-04-01,27,35,#94d1f9,0,#ffffff,35,#94d1f9,402382,#92d1f9,81178,#9bd5f9,1733159,#75c5f7,3389,#9ad4f9,358,#9dd5f9,10.563588079079375,#c8e8fc,49518.828571428574,#e0f2fd,846329,#52b5f5,24180.82857142857,#96d2f9,"FAKE NEWS&#44; THE ENEMY OF THE PEOPLE!",1254769296280031232,2020-04-27 03:48
2020-04-01,28,25,#b2defa,0,#ffffff,25,#b2defa,220802,#c2e6fb,81178,#9bd5f9,1096207,#a8dafa,1788,#c9e8fc,224,#c1e5fb,12.527964205816556,#bee4fb,43848.28,#e4f3fd,570711,#89cdf9,22828.44,#9cd5f9,"We are doing far more&#44; and better&#44; Testing than any other country in the world&#44; and yet the media does nothing but complain. No matter how good a job is done&#44; the same as with the Ventilators&#44; they will never say we are doing a great job&#44; they will only viciously gripe!",1255105998471249923,2020-04-28 02:06
2020-04-01,29,22,#bae2fb,0,#ffffff,22,#bae2fb,261800,#b7e1fb,43268,#c9e8fc,545844,#d3edfc,2229,#bbe3fb,270,#b5e0fb,12.113055181695827,#c0e5fb,24811.090909090908,#f0f8fe,252128,#cbe9fc,11460.363636363636,#cceafc,"The only reason the U.S. has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World. Other countries are way behind us in Testing&#44; and therefore show far fewer cases!",1255352014042738688,2020-04-29 06:23
2020-04-01,30,67,#36a8f1,0,#ffffff,67,#36a8f1,242433,#bce3fb,64889,#afddfa,2067437,#5db9f6,6158,#47b1f4,743,#37a9f1,12.065605716141604,#c0e5fb,30857.268656716416,#ecf7fe,1262547,#1894e4,18843.985074626864,#addcfa,"DIRTY COP JAMES COMEY GOT CAUGHT!",1255832117583495169,2020-04-30 02:11
2020-05-01,1,28,#a9dbfa,0,#ffffff,28,#a9dbfa,210242,#c5e7fb,45707,#c6e7fc,1168979,#a2d8fa,3263,#9ed6f9,375,#99d3f9,11.492491572172847,#c3e6fb,41749.25,#e5f4fd,420358,#a9dafa,15012.785714285714,#bce3fb,"The Governor of Michigan should give a little&#44; and put out the fire. These are very good people&#44; but they are angry. They want their lives back again&#44; safely! See them&#44; talk to them&#44; make a deal.",1256202305680158720,2020-05-01 02:42
2020-05-01,2,46,#72c3f7,0,#ffffff,46,#72c3f7,209378,#c6e7fb,46062,#c6e7fb,1597062,#7ec9f8,3619,#93d1f9,478,#7bc7f8,13.208068527217463,#bbe2fb,34718.739130434784,#eaf6fe,607524,#81caf8,13207.04347826087,#c4e7fb,"96% Approval Rating in the Republican Party. Thank you! Also&#44; just out&#44; highest ever Approval Rating overall in the new Gallup Poll&#44; and shows “Trump beating Sleepy Joe Biden.”",1256573581657604096,2020-05-02 03:17
2020-05-01,3,33,#9ad4f9,0,#ffffff,33,#9ad4f9,251680,#bae2fb,49365,#c1e5fb,2025456,#60bbf6,2672,#afddfa,279,#b2dffa,10.441616766467066,#c9e8fc,61377.454545454544,#d9effd,788263,#5fbaf6,23886.757575757576,#97d3f9,"....And then came a Plague&#44; a great and powerful Plague&#44; and the World was never to be the same again! But America rose from this death and destruction&#44; always remembering its many lost souls&#44; and the lost souls all over the World&#44; and became greater than ever before!",1256957565562486784,2020-05-03 04:43
2020-05-01,4,9,#e3f3fd,0,#ffffff,9,#e3f3fd,272450,#b5e0fb,57481,#b8e1fb,1191355,#a1d7fa,1403,#d5edfc,90,#e6f5fe,6.414825374198147,#def1fd,132372.77777777778,#addcfa,279373,#c5e7fb,31041.444444444445,#77c6f8,"Mexico is sadly experiencing very big CoronaVirus problems&#44; and now California&#44; get this&#44; doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!",1257304527843110914,2020-05-04 03:42
2020-05-01,5,33,#9ad4f9,0,#ffffff,33,#9ad4f9,177388,#cfebfc,42347,#cae9fc,1949584,#66bdf6,4127,#83cbf8,391,#94d2f9,9.474194330021808,#ceebfc,59078.30303030303,#daeffd,523441,#93d1f9,15861.848484848484,#b9e2fb,"MSDNC and FAKE NEWS CNN are going wild trying to protect China!",1257438733240094726,2020-05-05 12:35
2020-05-01,6,16,#cdeafc,0,#ffffff,16,#cdeafc,323915,#a8dafa,57992,#b7e1fb,875654,#b9e1fb,1631,#ceeafc,151,#d5edfc,9.258123850398528,#cfebfc,54728.375,#ddf1fd,282957,#c4e6fb,17684.8125,#b1defa,"The Fake News has reached an all time high!",1258053124893347841,2020-05-06 05:16
2020-05-01,7,9,#e3f3fd,0,#ffffff,9,#e3f3fd,126636,#ddf0fd,30634,#d9effd,509321,#d6eefd,942,#e3f3fd,92,#e6f4fd,9.766454352441613,#cdeafc,56591.22222222222,#dcf0fd,166161,#ddf0fd,18462.333333333332,#aeddfa,"https://t.co/914FsNsbu7",1258479301994954754,2020-05-07 09:30
2020-05-01,8,12,#daeffd,0,#ffffff,12,#daeffd,345393,#a2d7fa,69776,#a9dbfa,1199961,#a0d6fa,1051,#e0f2fd,144,#d7eefd,13.701236917221694,#b8e1fb,99996.75,#c0e5fb,271412,#c6e7fc,22617.666666666668,#9dd5f9,"DRAIN THE SWAMP!",1258720717258006530,2020-05-08 01:29
2020-05-01,9,24,#b5e0fb,0,#ffffff,24,#b5e0fb,209256,#c6e7fb,60419,#b4dffb,1136007,#a5d9fa,2326,#b9e2fb,240,#bce3fb,10.318142734307825,#cae9fc,47333.625,#e2f3fd,452651,#a2d7fa,18860.458333333332,#addcfa,"TRANSITION TO GREATNESS!",1259153410756153350,2020-05-09 06:09
2020-05-01,10,108,#0f7bc8,0,#ffffff,108,#0f7bc8,403323,#92d1f9,105829,#7cc8f8,2038054,#5fbaf6,8980,#1791e1,1102,#1386d4,12.271714922048998,#bfe4fb,18870.87037037037,#f3fafe,1243283,#1996e6,11511.87962962963,#cceafc,"HAPPY MOTHER’S DAY!",1259455786482311168,2020-05-10 02:10
2020-05-01,11,51,#64bdf6,0,#ffffff,51,#64bdf6,312317,#abdbfa,80771,#9cd5f9,2179355,#53b5f5,4707,#73c3f7,881,#239be9,18.716804758869767,#a0d7fa,42732.450980392154,#e5f4fd,1006949,#36a8f0,19744.098039215685,#a9dafa,"OBAMAGATE makes Watergate look small time!",1259849944216846337,2020-05-11 04:16
2020-05-01,12,59,#4ab2f5,0,#ffffff,59,#4ab2f5,288508,#b1defa,55576,#bae2fb,2920923,#299eeb,5478,#5db9f6,791,#31a4ee,14.439576487769259,#b5e0fb,49507.16949152543,#e0f2fd,978295,#38aaf2,16581.271186440677,#b6e0fb,"California should let Tesla &amp; @elonmusk open the plant&#44; NOW. It can be done Fast &amp; Safely!",1260203080076931072,2020-05-12 03:40
2020-05-01,13,26,#afddfa,0,#ffffff,26,#afddfa,192481,#cae9fc,48760,#c2e6fb,1530077,#84cbf8,2487,#b4dffb,253,#b9e2fb,10.172899075190994,#cbe9fc,58849.11538461538,#dbf0fd,542598,#8fd0f9,20869.153846153848,#a4d8fa,"When the so-called “rich guys” speak negatively about the market&#44; you must always remember that some are betting big against it&#44; and make a lot of money if it goes down. Then they go positive&#44; get big publicity&#44; and make it going up. They get you both ways. Barely legal?",1260574760930545666,2020-05-13 04:16
